Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Exit Code,Total Time,Virtual Memory (kB),Real Memory (kB)
fp_del_cmd,'-735907483 234909432 1224680791 -1974709989 -808934088 255065267',obc_update_tle,'',gssb_get_uuid,'',init_dummy_sensor,'',fp_set_cmd_unix,"'-1927447862 -119788839 -1662429373 >.qQs7a 10;)54]=""'",gssb_pwr,'1444841893 659502403',drp_get_vars,'',com_send_tc,'-1645294941 /Ui=h|bJ',gssb_burn,'',obc_pwm_pwr,'992864410',-11,6.326053619384766,444020.0,10860.0
drp_ebf,'-830181771',gssb_fss_get_temp,'',gssb_set_burn_config,'-1452430561 1624030245 -202304512 -1593656083 2042750075 -1185541264 1576392872',tm_parse_status,'',gssb_get_burn_config,'',gssb_get_temp,'',com_update_status,'',com_reset_wdt,'-929887385',rw_set_speed,'-551770553 -1501456957',obc_set_pwm_freq,'-17280203 335921776142635674608701562915551648348',0,7.265176296234131,444020.0,10612.0
fp_del_cmd_unix,'133521313',gssb_arm_auto,'1294470632',fp_show,'',com_ping,'1823979409',gssb_fss_get_temp,'',tm_send_from,'15691564061430585570 14499771716238205248 10548907636408384424',tm_send_all,'14079503396729633365 11248823990391581638',gssb_set_burn_config,'-1397980857 -137916467 -1905282965 1055810020 1570643773 1320663330 2018903504',gssb_pwr,'-769850970 -1595373',gssb_msp_cal_temp,'253691862 1012961655',-6,6.267219305038452,444020.0,10660.0
gssb_commit_addr,'',help,'',com_send_tc,'-1034933229 ux2j',com_send_data,'^YlDoS',com_set_node,'1577606415',com_get_config,'4c*3FF7',com_update_status,'',gssb_select,'559493469',drp_set_deployed,'1616235663',gssb_fss_commit_config,'',-6,7.3681910037994385,444020.0,10872.0
gssb_fss_get_temp,'',com_ping,'-1050865789',gssb_arm_auto,'-1702635470',rw_get_current,'',fp_show,'',gssb_get_uuid,'',com_send_cmd,'1532781656 2UVK(&+-6',com_ping,'-1160453633',gssb_get_burn_config,'',obc_update_tle,'',0,13.189563989639282,444020.0,10608.0
gssb_select,'2109825721',com_get_config,'3|>',gssb_get_uuid,'',tm_send_all,'8786734713891761998 348422701692119086',obc_get_mem,'',gssb_get_version,'',obc_debug,'-824322739',gssb_msp_cal_temp,'252477069 -64305050',tm_set_ack,'7555568728042461364 4101774855086961940',eps_set_heater,'524365633 669578189',0,7.518736839294434,444020.0,10484.0
tm_set_ack,'17671714224443598576 7218351094801275536',com_debug,'',drp_add_hrs_alive,'140443358',gssb_set_addr,'-443018965',drp_set_deployed,'-1848710891',fp_reset,'',com_get_config,'CKU',obc_get_tle,'',gssb_msp_cal_temp,'-558642220 -1197962105',test,':bkI',0,7.390722274780273,444020.0,10632.0
obc_set_pwm_freq,'986881341 125457239345955664380138448790206825444',gssb_get_temp_int,'',gssb_msp_cal_temp,'-318383549 -1852440934',gssb_get_burn_config,'',gssb_get_version,'',drp_ebf,'853891852',init_dummy_sensor,'',fp_del_cmd_unix,'2129748015',eps_hard_reset,'',com_ping,'1832741637',-6,6.864609718322754,444020.0,10656.0
obc_get_tle,'',gssb_get_version,'',fp_set_cmd_unix,'1460726897 2128447780 -234239811 kyn[W 1pqZkA',gssb_commit_addr,'',tm_send_last,'10493161499975753702 12815250406681810641',com_send_data,'&',gssb_get_burn_config,'',set_state,'7726165489243994969 14679447399873503734 -1981226143',fp_set_cmd_unix,'1005632693 -111082619 -389641129  Ev\&9Ia4\L',drp_set_deployed,'2047993244',-6,6.581616640090942,444020.0,10632.0
eps_update_status,'',gssb_update_status,'',obc_get_time,'-536260853',gssb_burn,'',fp_set_cmd_dt,'1631491770 1177928441 -833952572 8eJ$=B >g!',gssb_get_temp_int,'',com_send_data,'G>Isqw',tm_send_all,'18017426348421002230 11278622533902482914',gssb_update_status,'',gssb_fss_commit_config,'',-6,6.619526386260986,444020.0,10804.0
gssb_fss_commit_config,'',drp_ebf,'1125446758',obc_pwm_pwr,'1172542366',com_get_node,'',gssb_get_uuid,'',com_get_node,'',gssb_get_uuid,'',com_send_data,')o!@~5#',drp_add_hrs_alive,'-1940819183',set_state,'7635077905376998911 9292108219809558310 -1865640048',0,7.605441331863403,444020.0,10660.0
com_get_node,'',com_reset_wdt,'135117540',com_get_node,'',gssb_fss_get_temp,'',fp_set_cmd_dt,'987514787 658447278 -739712252  ',gssb_get_version,'',com_send_tc,"'-1744328329 Xd+Tq,=eH'",eps_hard_reset,'',com_get_node,'',gssb_get_burn_config,'',-6,7.581610918045044,444020.0,10900.0
com_debug,'',gssb_get_uuid,'',drp_clear_gnd_wdt,'',gssb_get_temp_int,'',drp_ebf,'1660316965',com_send_tc,'-2038993778 [#_A~-Y',com_send_tc,'795943570 Kd8wOdFPX',fp_del_cmd,'-1797858522 -1846929103 2130266429 -2019420501 -51070315 -1427435063',com_update_status,'',drp_add_hrs_alive,'-305088303',-6,7.564460515975952,444020.0,10872.0
com_set_node,'1906125286',fp_del_cmd_unix,'-1581457293',rw_get_current,'',obc_update_status,'',gssb_reset,'',tm_send_from,'8785542169120380346 9860247376800728064 12719483439502634082',com_get_config,'4gKj*',com_get_config,"'`h""|8Ut3'",gssb_antenna_release,'-438943548 -518651077 -64902927 1556270461',rw_get_speed,'',-6,6.3837432861328125,444020.0,10876.0
com_send_cmd,'-552054444 T!_6u',gssb_get_version,'',eps_get_config,'',obc_pwm_pwr,'-1191110549',com_send_cmd,'-1325598014 s/',eps_get_hk,'',com_reset_wdt,'-743590356',gssb_set_burn_config,'-1968034509 -1010040405 1325630534 -1594045189 1033804883 -1925826664 -2053005014',gssb_fss_get_temp,'',gssb_set_addr,'1032769318',0,8.208936214447021,444020.0,10880.0
gssb_get_status,'',gssb_get_temp,'',eps_update_status,'',gssb_fss_get_temp,'',eps_update_status,'',com_reset_wdt,'-1308942575',fp_show,'',obc_set_pwm_freq,'77076469 -338531126979189922857756176128102100088',drp_add_hrs_alive,'-1406982521',obc_debug,'1122072496',0,7.2504096031188965,444020.0,10816.0
drp_get_vars,'',rw_get_speed,'',tm_send_status,'1212526675',drp_set_deployed,'2128441335',fp_test_params,"'857842799 ZE{""^Wzx2 -929719179'",eps_update_status,'',com_get_node,'',com_debug,'',gssb_msp_cal_temp,'-382962257 618257453',gssb_burn,'',-6,6.714390516281128,444020.0,10668.0
drp_set_deployed,'245387497',obc_get_sensors,'',gssb_get_uuid,'',obc_set_pwm_duty,'411599083 -533842045',obc_ident,'',com_send_cmd,'1115388784 7',test,'?l^p(',fp_del_cmd_unix,'1336855043',obc_debug,'1534173565',obc_update_tle,'',-6,7.969674587249756,444020.0,10732.0
fp_set_cmd_dt,'-1031226254 1921752674 2049351368 n?W |HY-',fp_del_cmd,'-706507078 2079803942 2020346322 790294061 -1024502643 1879043061',help,'',com_send_rpt,'410486319 ^',gssb_get_uuid,'',com_set_node,'-796442022',com_send_rpt,'783063931 G',rw_set_speed,'855877330 -1210253218',set_state,'4288525244661212643 7411188932285799939 645930594',obc_pwm_pwr,'735185096',-6,6.159815073013306,444020.0,10752.0
tm_send_from,'8807985791837817859 1929686137440811801 7648637387383094405',com_debug,'',com_set_config,'g0UgmF M5pdd.',obc_update_status,'',gssb_set_addr,'-1861469482',tm_send_status,'1083803296',tm_send_status,'-1859078163',gssb_get_model,'',gssb_fss_get_temp,'',obc_set_tle,'1690386923 tJ',-6,6.6871497631073,444020.0,10716.0
eps_set_heater,'-1175197170 1339501091',gssb_commit_addr,'',gssb_get_uuid,'',com_set_config,"'|Q KvPnn2A""5n'",gssb_fss_set_config,'-1892726825',obc_get_sensors,'',com_send_cmd,'1869923023 926B3a',fp_reset,'',gssb_msp_get_temp,'',gssb_unlock_config,'917610086',0,7.70987343788147,444020.0,10692.0
rw_get_speed,'',obc_prop_tle,'-6814810774823021784',gssb_msp_get_temp,'',com_send_tc,'-1135934854 xGjA',obc_update_tle,'',gssb_arm_manual,'2089586374',com_set_node,'-1141571589',rw_set_speed,'371047603 -2081309228',tm_send_status,'-616719926',gssb_fss_get_temp,'',-6,7.402941942214966,444020.0,10632.0
eps_get_hk,'',test,'a*]WZX(EJ',gssb_get_burn_config,'',gssb_get_temp,'',gssb_msp_get_temp,'',obc_get_tle,'',drp_set_deployed,'-465826348',com_set_config,';YI[jAEa /K:3]eF',eps_update_status,'',gssb_burn,'',0,7.320798873901367,444020.0,10704.0
com_set_config,'/[k LIBIB>O',gssb_fss_get_sun,'',gssb_arm_auto,'1746458394',eps_update_status,'',com_reset_wdt,'-841245249',fp_set_cmd,'1106227615 -798381620 1211647905 1015336053 1319402405 47754361 1370441476 759019390 t;FZC'bphL 3:q>KFj;',obc_set_pwm_duty,'1394768495 -81847992',obc_debug,'-1903486036',obc_get_tle,'',fp_reset,'',-11,6.5870466232299805,444020.0,10660.0
obc_reset_wdt,'',init_dummy_sensor,'',test,'Lb)`@s',com_get_node,'',fp_show,'',gssb_unlock_config,'-421057440',drp_get_vars,'',gssb_commit_addr,'',gssb_get_model,'',com_send_data,'D4(0)',0,7.744389057159424,444020.0,10596.0
com_ping,'260160186',gssb_arm_manual,'-470148523',help,'',com_set_config,'i Bz9Yb$hIP~',rw_set_speed,'-1364804807 812569428',gssb_get_sun,'',obc_update_status,'',gssb_msp_get_temp,'',gssb_msp_cal_temp,'-1835587156 75272618',drp_clear_gnd_wdt,'',0,9.215111255645752,444020.0,10560.0
gssb_set_burn_config,'-902095033 1349974703 162836434 -230382415 1971346470 1146713564 1202679929',gssb_set_addr,'1194040582',drp_get_vars,'',com_send_cmd,'-835784169 ',com_debug,'',eps_set_heater,'-1288782021 -1010014795',rw_set_speed,'1324106241 -485798161',rw_get_current,'',com_update_status,'',obc_get_tle,'',0,7.399903297424316,444020.0,10560.0
obc_pwm_pwr,'1002829534',fp_set_cmd_dt,'-27026545 -1873701239 -956409990 F>Cm >b^$K',rw_set_speed,'-1728568285 1952443329',eps_set_heater,'1775935394 -603389045',fp_set_cmd_unix,'780621138 164978106 -1496140750 D&R*|'O3Z@ p@',eps_get_config,'',eps_get_config,'',obc_set_pwm_freq,'155799531 67671771588526329474747183475996443613',obc_get_time,'-2120310388',eps_update_status,'',-6,6.330244779586792,444020.0,10868.0
obc_update_tle,'',gssb_fss_get_sun,'',gssb_arm_auto,'-38142787',eps_update_status,'',gssb_fss_get_temp,'',com_set_node,'-1897385134',gssb_fss_set_config,'186768175',obc_prop_tle,'-3412019836182290992',gssb_burn,'',obc_get_mem,'',0,7.305691957473755,444020.0,10656.0
gssb_fss_get_temp,'',tm_get_last,'8764167449649258686',gssb_burn,'',fp_set_cmd_dt,'2071639219 1770335361 -423568047  ;Z%}F',rw_get_speed,'',gssb_fss_get_temp,'',rw_get_speed,'',gssb_scan,'-830286555 -1271298553',com_reset_wdt,'-2008629478',obc_get_sensors,'',-6,6.421678781509399,444020.0,10588.0
gssb_fss_set_config,'971878568',gssb_update_status,'',gssb_set_burn_config,'-748324600 -187282822 1493519702 -117648266 1455662427 -1561421483 2093961495',rw_get_current,'',fp_show,'',gssb_arm_auto,'864718090',obc_update_status,'',rw_get_speed,'',obc_set_tle,'-424317628 0V0d*>8Eu',fp_set_cmd_dt,"'611918582 -1991729842 116399823 FKY22""N*L W=5(3/N'",0,7.313846588134766,444020.0,10860.0
help,'',gssb_get_sun,'',obc_update_status,'',fp_del_cmd,'-680786088 1769939227 -778365036 219898481 -164418081 -583082325',gssb_get_burn_config,'',gssb_get_uuid,'',gssb_get_sun,'',obc_update_status,'',tm_send_status,'-679243165',tm_send_last,'10271027884223982463 8403841432080633605',-6,6.508549690246582,444020.0,10748.0
fp_set_cmd_unix,'1327432513 -1523701167 1663128823  #',com_reset_wdt,'-512361906',gssb_fss_commit_config,'',obc_get_sensors,'',com_send_tc,'-785378723 ucn?0{J',tm_get_last,'14190741917383050546',help,'',gssb_unlock_config,'-1149582078',help,'',gssb_pwr,'-477501617 -107899419',-6,6.288348197937012,444020.0,10600.0
gssb_msp_cal_temp,'725325363 1693376965',com_reset_wdt,'637112960',com_get_node,'',drp_set_deployed,'950597523',com_get_config,'q[_4+S>',eps_get_hk,'',rw_get_current,'',tm_get_last,'697417368295959703',gssb_get_status,'',drp_add_hrs_alive,'-1596263514',0,7.253581762313843,444020.0,10632.0
gssb_get_model,'',gssb_msp_cal_temp,'1692427181 327409247',obc_debug,'2103589220',tm_set_ack,'10594064956645338021 3417647754117589858',drp_clear_gnd_wdt,'',com_ping,'1082795234',obc_reset_wdt,'',obc_update_tle,'',gssb_get_burn_config,'',gssb_set_addr,'-228153532',0,9.50312328338623,444020.0,10824.0
gssb_fss_get_temp,'',obc_pwm_pwr,'-1088269587',obc_pwm_pwr,'1164386831',init_dummy_sensor,'',drp_get_vars,'',com_debug,'',com_send_data,'*',obc_get_sensors,'',fp_set_cmd,'-1061330387 -1936513017 210359774 409638885 -751898747 -1001428068 441092555 -1957602106 JSo +d@[',com_send_data,'4%aN',-11,7.843991756439209,444020.0,10600.0
gssb_scan,'-231972471 -421242868',com_set_config,'jiUq ',tm_send_all,'7748656395393656297 346833518397062414',com_debug,'',obc_get_time,'649307756',eps_hard_reset,'',obc_reset_wdt,'',com_update_status,'',obc_update_tle,'',eps_get_hk,'',0,7.340927839279175,444020.0,10840.0
tm_parse_status,'',set_state,'1450031245320179846 3789022472307666808 1369324341',drp_add_hrs_alive,'2134451107',fp_show,'',fp_reset,'',eps_get_hk,'',drp_test_system_vars,'',eps_get_hk,'',fp_show,'',gssb_set_addr,'1891056123',0,10.305691003799438,444020.0,10576.0
drp_test_system_vars,'',fp_del_cmd_unix,'1416369476',gssb_get_uuid,'',gssb_antenna_release,'1206332228 -1277352537 919508179 1996658096',obc_update_tle,'',obc_debug,'-1580069736',eps_hard_reset,'',rw_get_speed,'',obc_prop_tle,'1004851891969480867',rw_set_speed,'134011912 636131578',-6,10.093318700790405,444020.0,10476.0
fp_set_cmd_unix,'208780443 -1143230849 -1866322581 /A <+5',set_state,'15033280232167786700 12445992658521539522 145841234',obc_get_time,'1231815674',gssb_get_temp,'',com_ping,'-2070443335',gssb_burn,'',com_debug,'',test,'+nTLm',obc_get_tle,'',init_dummy_sensor,'',-6,6.417546272277832,444020.0,10660.0
com_get_node,'',drp_add_hrs_alive,'-1974726150',eps_hard_reset,'',gssb_get_temp_int,'',fp_del_cmd,'-1191589050 2133658816 -1852371036 -401190393 -1110712528 -510907345',gssb_pwr,'-1889125439 -1204965136',tm_send_from,'9504962621031180483 2876669090875549916 13472639704064012678',drp_set_deployed,'1812538596',gssb_get_model,'',com_get_node,'',-6,6.556290149688721,444020.0,10616.0
gssb_reset,'',set_state,'15001685258566511275 11719078618789186879 -182914749',drp_add_hrs_alive,'1227989164',gssb_fss_set_config,'-2004584855',gssb_fss_set_config,'81354067',com_update_status,'',com_update_status,'',gssb_antenna_release,'638208067 -1830473803 1666852342 -2087575473',gssb_scan,'1825896375 -1829218373',eps_get_config,'',0,7.300766706466675,444020.0,10724.0
drp_clear_gnd_wdt,'',gssb_fss_commit_config,'',com_set_node,'1975855939',obc_get_mem,'',gssb_fss_get_sun,'',obc_get_sensors,'',drp_ebf,'1297703143',tm_send_status,'2044500639',tm_send_all,'7932524370314321648 4606048366003413651',gssb_antenna_release,'654818286 362639939 -739829042 175905179',-6,6.852564811706543,444020.0,10548.0
init_dummy_sensor,'',gssb_msp_cal_temp,'49907304 671432110',obc_prop_tle,'-7342004487506674838',drp_add_hrs_alive,'687685531',com_send_tc,'-935352505 Oia1B',gssb_get_status,'',gssb_reset,'',init_dummy_sensor,'',gssb_set_addr,'1266942731',obc_get_mem,'',-6,7.6259801387786865,444020.0,10584.0
obc_ident,'',gssb_burn,'',obc_ident,'',obc_update_tle,'',tm_send_status,'1348864335',init_dummy_sensor,'',tm_set_ack,'14016415494311548253 13219056214572893156',obc_get_mem,'',com_set_config,'y6 -JX#|YtY',obc_reset_wdt,'',-6,6.604881763458252,444020.0,10888.0
obc_get_mem,'',gssb_get_burn_config,'',com_send_tc,'1436859057 bwrk',fp_del_cmd,'-2074079545 -959830441 -745111708 964429455 594945207 -889629662',gssb_update_status,'',rw_get_current,'',gssb_burn,'',init_dummy_sensor,'',gssb_fss_get_sun,'',com_reset_wdt,'1112514333',-6,7.832140207290649,444020.0,10540.0
drp_clear_gnd_wdt,'',fp_show,'',gssb_fss_get_sun,'',rw_get_speed,'',gssb_arm_manual,'-1100863681',obc_debug,'-1460315917',init_dummy_sensor,'',drp_clear_gnd_wdt,'',obc_update_status,'',gssb_arm_manual,'-54148493',0,7.3813300132751465,444020.0,10544.0
fp_del_cmd_unix,'-1795546640',com_send_cmd,'1667458385 vV*R!F}=',help,'',com_send_cmd,'-903847718 ',tm_send_last,'8968935099389934016 17289189156610308657',com_ping,'88676388',com_reset_wdt,'1619455546',help,'',fp_show,'',gssb_fss_set_config,'-435928459',-6,6.198163032531738,444020.0,10676.0
com_reset_wdt,'659141970',com_send_cmd,'-1467567720 gd+)',eps_hard_reset,'',tm_send_all,'927121970464680053 11651595622609932211',rw_get_current,'',drp_set_deployed,'-2015341870',gssb_arm_manual,'969075034',tm_send_all,'12722553585613444139 18012602929854576560',tm_get_last,'13957981553806300323',gssb_fss_commit_config,'',0,7.319394588470459,444020.0,10888.0
drp_set_var,'2022432763 1677554578',help,'',obc_debug,'-249826124',gssb_set_addr,'1909930562',gssb_select,'-227586005',fp_reset,'',fp_del_cmd_unix,'1076362482',fp_set_cmd_dt,'1004365974 1845520708 -1252648886 <m.)\7Cb1 ',tm_send_all,'8197286601496248275 5247362334560241939',gssb_fss_get_temp,'',-6,6.836315870285034,444020.0,10612.0
obc_update_status,'',com_set_node,'-1660693348',tm_set_ack,'1131561781283150264 18322054282874948454',tm_set_ack,'4715959822169691387 4961612675892045426',obc_get_tle,'',drp_set_var,'1995092639 -449497709',gssb_reset,'',gssb_scan,'-566568386 -1257397370',com_send_cmd,'-1344751976 ',com_send_data,'C?nu{g$ocm',0,8.558599710464478,444020.0,10888.0
gssb_antenna_release,'-345947516 -564961596 -43603853 -585288169',obc_update_status,'',gssb_fss_commit_config,'',gssb_msp_cal_temp,'1835031509 -1412539077',obc_reset_wdt,'',gssb_set_burn_config,'-142297459 -1087882061 -205511828 -199256916 2090127516 265468963 -1152448114',gssb_set_burn_config,'1363775786 -344848378 -797811969 -865764728 -1537102526 1856196081 -445347570',tm_send_all,'13688584365574138203 15641237713449530576',rw_set_speed,'-1173708384 -1136071157',gssb_get_version,'',0,7.21390175819397,444020.0,10584.0
gssb_fss_get_temp,'',gssb_get_burn_config,'',com_send_tc,'-1343632573 K@bs',gssb_get_version,'',com_send_data,'<M|C',obc_set_tle,'-236916306 ',drp_set_deployed,'-1686245711',obc_set_tle,'-1465766307 (',drp_add_hrs_alive,'-1916778597',com_debug,'',-6,7.293076753616333,444020.0,10880.0
gssb_arm_auto,'1415924536',gssb_select,'-795434533',gssb_fss_get_sun,'',obc_get_sensors,'',eps_hard_reset,'',gssb_unlock_config,'-1851853600',gssb_msp_cal_temp,'-1498801455 -1136818953',com_send_cmd,'-1918837267 |y+4',obc_update_status,'',gssb_burn,'',0,7.559290647506714,444020.0,10460.0
gssb_scan,'-582715302 -2081973396',com_set_config,'6W@^-M ;',gssb_fss_commit_config,'',gssb_antenna_release,'967423622 1689468039 2048456262 -440469696',gssb_fss_commit_config,'',fp_reset,'',gssb_get_version,'',gssb_set_burn_config,'-1513158525 -648776081 1678318406 -992145888 1091590899 -762003042 -396333481',fp_reset,'',fp_show,'',0,7.332158327102661,444020.0,10832.0
com_reset_wdt,'-510325558',obc_debug,'1861772543',gssb_get_uuid,'',eps_get_hk,'',com_set_config,';9j=[Z id',gssb_update_status,'',com_send_tc,'1508410669 2#_(mr',gssb_select,'501239342',tm_send_all,'1241905008182396575 7875302375685235424',fp_show,'',-6,7.634220838546753,444020.0,10884.0
drp_set_var,'1506727741 -1459179873',gssb_fss_get_temp,'',com_send_cmd,'1156349112 ~^}]`@6ms@',gssb_scan,'-915665561 -778103504',gssb_fss_get_temp,'',obc_reset_wdt,'',com_debug,'',gssb_set_burn_config,'-2063073122 -311977068 -1691371563 1267049710 1841398848 -518986746 1971891833',fp_del_cmd,'-1281146922 1339437980 -1879134395 786013292 378087450 -2068468762',gssb_get_status,'',-6,7.479310512542725,444020.0,10656.0
tm_parse_status,'',com_send_tc,'-537210738 (@l)(S',fp_test_params,'1603425922 <[ -1203227746',tm_send_from,'6892056653212669636 1846407769217419269 4075442225619455737',tm_send_last,'1304756775007839251 4518084727365340774',fp_show,'',obc_prop_tle,'-1233078169173718651',eps_get_hk,'',test,'+{i^SBkM~',obc_get_sensors,'',-6,7.650842905044556,444020.0,10604.0
gssb_msp_get_temp,'',fp_del_cmd_unix,'493057431',fp_set_cmd_unix,'1271666382 -537758447 851786054 gM3t. }P9v1vfXtN',fp_del_cmd,'-1831253252 -2055876608 918130996 -1400961378 1088572792 1343763849',com_send_data,'s2{[}',gssb_scan,'-563163008 -1832171043',eps_set_heater,'2030727406 1069353943',gssb_update_status,'',test,')x6IWiS',gssb_arm_manual,'-1731139549',-6,6.32275128364563,444020.0,10648.0
com_send_data,'6:|',tm_get_last,'13730654136749693335',tm_send_last,'15202397225068688468 15503605444644746998',fp_set_cmd_unix,'-258727396 -1847764796 -81963177 zzm! !d',gssb_get_sun,'',com_send_cmd,'1942396582 ?1vtj@ftP3',gssb_set_burn_config,'595380597 -1283761843 -587337150 -1303900267 -648653015 1732086345 493681247',gssb_set_burn_config,'-1911267893 -474896487 126334030 -187994915 -503785783 -1576141226 185024914',com_get_node,'',drp_add_hrs_alive,'-147585431',-6,7.196863412857056,444020.0,10612.0
obc_get_tle,'',gssb_msp_cal_temp,'555916726 516853158',obc_debug,'-993785223',obc_update_tle,'',com_ping,'-2010119055',init_dummy_sensor,'',fp_set_cmd,'-1455284091 1169559347 2059380973 -60158413 667816342 1933497452 492110825 343219323 rq ',gssb_get_version,'',com_send_tc,'-65393231 Jz<',tm_get_last,'5767840575856285728',-6,9.603803157806396,444020.0,10612.0
com_get_node,'',obc_prop_tle,'2056274486784722976',rw_get_current,'',gssb_msp_get_temp,'',fp_show,'',drp_clear_gnd_wdt,'',com_reset_wdt,'-442151194',fp_set_cmd_dt,'-1586931295 -911289141 2029805917 `n}H0iBqd 2~vxi`RiaO',com_send_data,'&Xh',eps_hard_reset,'',-11,6.750964164733887,444020.0,10604.0
com_debug,'',gssb_get_temp,'',eps_hard_reset,'',obc_get_tle,'',fp_test_params,'-1753777083 #+] -363157841',help,'',gssb_fss_set_config,'-1427437855',obc_pwm_pwr,'261450273',gssb_select,'-1871540927',com_set_node,'1918951474',0,7.284815788269043,444020.0,10656.0
drp_ebf,'1715523337',gssb_antenna_release,'-753543219 -560598848 -1026897209 1228599726',gssb_reset,'',gssb_fss_get_sun,'',fp_test_params,'-1826203500 v -350041173',eps_update_status,'',gssb_fss_commit_config,'',eps_set_heater,'622643836 -1992863901',com_set_node,'44250186',drp_set_deployed,'-120323628',0,7.376429557800293,444020.0,10748.0
gssb_msp_get_temp,'',obc_ident,'',gssb_arm_auto,'1903989740',test,'1',drp_test_system_vars,'',com_ping,'-1259688803',obc_reset_wdt,'',tm_set_ack,'14487103109840278978 12786175268387232402',gssb_arm_manual,'775747593',gssb_fss_set_config,'1801104155',0,13.024467706680298,444020.0,10544.0
com_send_cmd,"'-1388590533 =o[VN,{]W;'",obc_pwm_pwr,'995265799',fp_set_cmd,"'266820302 -837164269 -628937316 1315646134 29988700 -2107855978 -847445547 -1073456836 !4Y2Mr7""PZ clO}u'",com_send_data,';}',com_send_cmd,"'1253269097 6""<'",gssb_get_version,'',rw_get_current,'',gssb_get_sun,'',gssb_fss_set_config,'-1763737639',gssb_reset,'',-6,7.18742561340332,444020.0,10668.0
test,'oq',obc_set_pwm_freq,'1919304506 51668555942942603608005756258415730212',obc_ident,'',obc_get_time,'1961811472',gssb_get_model,'',gssb_fss_set_config,'1565663936',rw_get_current,'',gssb_get_status,'',com_send_tc,'366335688 +y_.D{',gssb_msp_cal_temp,'-1839708840 47034351',-6,7.733909368515015,444020.0,10660.0
set_state,'5660114583888046546 11574493132368049201 135157540',gssb_get_temp,'',gssb_get_model,'',com_send_data,'',tm_send_all,'12155635510044458126 5741938092779714292',init_dummy_sensor,'',drp_clear_gnd_wdt,'',gssb_antenna_release,'-559758177 84680075 620458871 1028952903',gssb_get_status,'',rw_get_speed,'',0,7.330482244491577,444020.0,10720.0
com_send_data,"'""'",com_reset_wdt,'-968348556',obc_reset_wdt,'',fp_show,'',gssb_burn,'',fp_del_cmd_unix,'584398375',obc_update_tle,'',obc_update_status,'',gssb_arm_manual,'541563466',obc_set_tle,'1413855279 Fl',-6,7.213019609451294,444020.0,10868.0
gssb_arm_auto,'-67414231',gssb_commit_addr,'',tm_send_status,'-1981557689',tm_get_last,'14652896541668722280',gssb_unlock_config,'-1261781783',com_set_node,'-845149182',com_update_status,'',gssb_arm_auto,'-1411974605',gssb_fss_get_sun,'',com_send_tc,"'1681718228 Ckn.;6>8,*'",-6,6.474050045013428,444020.0,10888.0
com_debug,'',gssb_get_burn_config,'',gssb_fss_set_config,'2058410468',gssb_pwr,'-256372312 1214105406',com_debug,'',init_dummy_sensor,'',obc_get_sensors,'',fp_del_cmd,'-2065678672 -1866730376 860569250 1395381522 1276719255 -97211770',obc_set_pwm_freq,'-2082642669 281906194597129500964762678079452824421',gssb_get_model,'',-11,6.804635524749756,444020.0,10596.0
com_send_rpt,'-240863872 $x',tm_send_from,'11063672477565695078 2311739407495215117 2913663415558420093',gssb_get_temp_int,'',tm_send_status,'-2127874123',gssb_fss_get_sun,'',gssb_msp_get_temp,'',com_debug,'',tm_send_all,'4454842621584502487 9049153176189662112',eps_get_config,'',obc_set_pwm_duty,'-1369433339 1531213704',-6,6.5288026332855225,444020.0,10832.0
eps_get_config,'',help,'',gssb_msp_cal_temp,'237695592 -1903057518',gssb_fss_get_sun,'',obc_get_tle,'',tm_parse_status,'',rw_get_speed,'',gssb_fss_get_temp,'',gssb_get_version,'',eps_set_heater,'-1655536862 -1753249421',0,7.473437309265137,444020.0,10548.0
com_send_data,"'CI""%U'",com_set_config,'nY;6l u@',obc_get_mem,'',gssb_set_burn_config,'3824845 467878849 -124526151 -1818982234 641810839 -1975082333 363733764',gssb_arm_auto,'1695869319',tm_get_last,'12425781256608459118',gssb_scan,'434821987 417837734',com_set_config,'>.}5>u ',fp_set_cmd,'-1173649264 -1663110165 422346319 -1215690218 -878321296 1653195493 1692120522 -604588833 o`3CBDK v4z}M5LwH',gssb_scan,'248682260 -274942980',-11,7.20794415473938,444020.0,10604.0
obc_debug,'-1480377038',drp_test_system_vars,'',com_ping,'-964897378',gssb_commit_addr,'',gssb_fss_commit_config,'',rw_set_speed,'-646392857 -1246558455',gssb_set_burn_config,'2021251058 -858033882 1317194441 -2013442447 837778383 2060027153 845730272',gssb_fss_set_config,'796934892',gssb_fss_set_config,'436634752',gssb_unlock_config,'699352615',0,12.788867235183716,444020.0,10612.0
fp_show,'',gssb_antenna_release,'-1392980094 -1943630252 1745755721 1269684975',obc_ident,'',rw_get_speed,'',com_get_config,'tiExYf]oa:',tm_send_last,'8856770434303296592 14819941810547382971',com_send_rpt,'-1983902012 31x[>[E$I]',gssb_get_status,'',gssb_arm_manual,'2080895229',eps_get_config,'',0,7.484517574310303,444020.0,10564.0
gssb_msp_get_temp,'',gssb_get_burn_config,'',help,'',obc_prop_tle,'5468519747384878783',obc_get_sensors,'',eps_update_status,'',gssb_get_temp_int,'',eps_get_config,'',tm_send_from,'17000398306536114512 5164148404248702047 12736911319240459876',obc_debug,'-2039884522',0,7.354074716567993,444020.0,10596.0
